web-scraper-order,web-scraper-start-url,review_link,review_link-href,author,message,title,coord
"1711210410-437","https://yandex.ru/maps/org/po_ul_ekskavatorshchikov_54/156947929803/","Отзывы","https://yandex.ru/maps/org/po_ul_ekskavatorshchikov_54/156947929803/reviews/","Виктория","Хороший жилой комплекс!","По ул. Экскаваторщиков, 54","40.919086,57.745327"
"1711210410-438","https://yandex.ru/maps/org/po_ul_ekskavatorshchikov_54/156947929803/","Отзывы","https://yandex.ru/maps/org/po_ul_ekskavatorshchikov_54/156947929803/reviews/","Владимир Соловьев","Хорошие дома ,автономное отопление!","По ул. Экскаваторщиков, 54","40.919086,57.745327"
"1711210419-439","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/","Отзывы","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/reviews/","Марина Чичинадзе","Очень тихий жилой комплекс, с красивым видом на реку Волгу и вблизи с центром города! Советуем друзьям!","На ул. Нижняя Дебря, 32","40.936062,57.760811"
"1711210419-440","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/","Отзывы","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/reviews/","Михаил Куликов.","В этом доме не был. Был в 36 б. Классное месторасположение дома! 2 въезда на закрытую территорию! Добротный дом с гаражами на 2 этаже!","На ул. Нижняя Дебря, 32","40.936062,57.760811"
"1711210419-441","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/","Отзывы","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/reviews/","Миша Воронов","Всем доброго дня Прекрасное тихое место,недалеко пляж с красивым видом через мост,прекрасное строение самого дома просто любуешься глядя на него.Рекомендую.","На ул. Нижняя Дебря, 32","40.936062,57.760811"
"1711210419-442","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/","Отзывы","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/reviews/","Rust-M","Хороший комплекс,только недостаток в том,что не закрыт периметр ЖК.
И непонятно какой будет номер дома (жёлтый на фото)между 32(коричневый на фото) и 34 по Нижней Дебре.И почему после дома 34 идёт дом 38.
Ниже 34 го дома идут 36а и 36 б.
Вот вопрос к администрации города:
кто напутал номерацию домов????","На ул. Нижняя Дебря, 32","40.936062,57.760811"
"1711210419-443","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/","Отзывы","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/reviews/","Ирина Si.","Прикольный домик, маленький, одноподъездный, жаль не огорожен","На ул. Нижняя Дебря, 32","40.936062,57.760811"
"1711210419-444","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/","Отзывы","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/reviews/","володя козаренко","Симпатичный, зелени мало,и.е.ее нет.Ну и движение по ул.Нижняя Дебря,и днём и ночью.","На ул. Нижняя Дебря, 32","40.936062,57.760811"
"1711210419-445","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/","Отзывы","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/reviews/","Елена Х.","Живу рядышком, место замечательное, у Волги)))","На ул. Нижняя Дебря, 32","40.936062,57.760811"
"1711210419-446","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/","Отзывы","https://yandex.ru/maps/org/na_ul_nizhnyaya_debrya_32/214515810381/reviews/","М. Андрей А.","Дом интересный но слабо заселенный","На ул. Нижняя Дебря, 32","40.936062,57.760811"
"1711210428-447","https://yandex.ru/maps/org/mayak/34287336019/","Отзывы","https://yandex.ru/maps/org/mayak/34287336019/reviews/","Олег","С виду отличный дом, расположен вдоль дороги, огороженная территория. Есть детская площадка, парковочные места - их немного, но дом 8- ми этажный, причем первый этаж административные помещения. И всего 28 квартир, балконы панорамное остекление. Цены на квартиры высокие.","Маяк","40.934055,57.782753"
"1711210428-448","https://yandex.ru/maps/org/mayak/34287336019/","Отзывы","https://yandex.ru/maps/org/mayak/34287336019/reviews/","Александр Сергеевич","Отличный дом от хорошего застройщика.","Маяк","40.934055,57.782753"
"1711210428-449","https://yandex.ru/maps/org/mayak/34287336019/","Отзывы","https://yandex.ru/maps/org/mayak/34287336019/reviews/","Виктор Корнилов","Красивый дом но можно было его отодвинуть от Рабочего проспекта","Маяк","40.934055,57.782753"
"1711210428-450","https://yandex.ru/maps/org/mayak/34287336019/","Отзывы","https://yandex.ru/maps/org/mayak/34287336019/reviews/","Николай Левиков","Дороговато за квадрат дерут!","Маяк","40.934055,57.782753"
"1711210428-451","https://yandex.ru/maps/org/mayak/34287336019/","Отзывы","https://yandex.ru/maps/org/mayak/34287336019/reviews/","Иван Молоков","Хороший магазин","Маяк","40.934055,57.782753"
"1711210428-452","https://yandex.ru/maps/org/mayak/34287336019/","Отзывы","https://yandex.ru/maps/org/mayak/34287336019/reviews/","Вася Захватов","Строится","Маяк","40.934055,57.782753"
"1711210440-453","https://yandex.ru/maps/org/mkr_novy_gorod_8a/197829346094/","Отзывы","https://yandex.ru/maps/org/mkr_novy_gorod_8a/197829346094/reviews/","Александр П.","Ну очень краткий отзыв, все отлично ( все в шаговой доступности) радует все, хотелось бы побольше деревьев, а то это самые настоящие каменные джунгли проживая здесь.","МКР. Новый Город, 8а","40.924156,57.745541"
